INF4705_H17_TP1_donnees/testset_5000_0.txt,0.003000020980834961,1.2380001544952393,1.186999797821045,0.01660001277923584,0.010100007057189941
INF4705_H17_TP1_donnees/testset_5000_1.txt,0.003000020980834961,1.3250000476837158,1.1759998798370361,0.01640000343322754,0.00970001220703125
INF4705_H17_TP1_donnees/testset_5000_2.txt,0.0029997825622558594,1.1410000324249268,1.1630001068115234,0.016900014877319337,0.009999990463256836
INF4705_H17_TP1_donnees/testset_5000_3.txt,0.003000020980834961,1.1359999179840088,1.125,0.01589999198913574,0.010100007057189941
INF4705_H17_TP1_donnees/testset_5000_4.txt,0.003000020980834961,1.1679999828338623,1.9010000228881836,0.017799997329711915,0.01100001335144043
INF4705_H17_TP1_donnees/testset_5000_5.txt,0.003000020980834961,1.2750000953674316,1.2939999103546143,0.01679999828338623,0.010599994659423828
INF4705_H17_TP1_donnees/testset_5000_6.txt,0.004999876022338867,1.3370001316070557,1.6959998607635498,0.023799991607666014,0.014800024032592774
INF4705_H17_TP1_donnees/testset_5000_7.txt,0.003000020980834961,1.761000156402588,1.2409999370574951,0.015199947357177734,0.00970005989074707
INF4705_H17_TP1_donnees/testset_5000_8.txt,0.003000020980834961,1.1539998054504395,1.5250000953674316,0.03199999332427979,0.019099998474121093
INF4705_H17_TP1_donnees/testset_5000_9.txt,0.006000041961669922,2.374000072479248,2.5739998817443848,0.029199981689453126,0.016100025177001952
